version,split,modality,dimension,mean,std,min,max,zero_ratio
aligned,valid,text,420,0.31509794895959364,0.40184912309579285,-1.5457887649536133,2.228610038757324,0.0
aligned,valid,text,421,-0.09404503982493674,0.3981326586474241,-2.365924596786499,1.4105570316314697,0.0
aligned,valid,text,422,-0.09496708889209134,0.3744213628129405,-1.9922066926956177,1.552372694015503,0.0
aligned,valid,text,423,-0.18004017007168752,0.3399484065154131,-1.863392949104309,1.5287672281265259,0.0
aligned,valid,text,424,0.12030981946777511,0.3609564293183407,-1.5939555168151855,2.0629987716674805,0.0
aligned,valid,text,425,0.33839886658203244,0.4116790049341933,-1.2004157304763794,2.349947929382324,0.0
aligned,valid,text,426,0.020992868850756036,0.30120046838354214,-1.5784841775894165,1.4884616136550903,0.0
aligned,valid,text,427,-0.010709709105418309,0.3391345304867298,-1.9092715978622437,1.885718584060669,0.0
aligned,valid,text,428,-0.10490453626029193,0.3416929106145054,-1.9234602451324463,1.3618824481964111,0.0
aligned,valid,text,429,0.39569702142656393,0.3838721744854206,-1.0957536697387695,2.282381296157837,0.0
aligned,valid,text,430,-0.30237722761529895,0.3713245109992739,-2.3077774047851562,1.4339295625686646,0.0
aligned,valid,text,431,-0.07007844640185115,0.396008539796249,-1.9416698217391968,1.7007511854171753,0.0
aligned,valid,text,432,-0.3557268438326543,0.47132725981768003,-2.7659690380096436,1.8683710098266602,0.0
aligned,valid,text,433,-0.015404688061117758,0.2904050978145068,-1.6418458223342896,1.7486807107925415,0.0
aligned,valid,text,434,-0.13331370270828932,0.33170939848756065,-1.7723326683044434,1.5698646306991577,0.0
aligned,valid,text,435,-0.09574354961834296,0.40858574753857496,-2.047252893447876,2.67167067527771,0.0
aligned,valid,text,436,-0.029319103587774138,0.376643581103125,-1.9093610048294067,1.8473104238510132,0.0
aligned,valid,text,437,0.013881627247991184,0.3155849836797166,-1.8683629035949707,1.8054769039154053,0.0
aligned,valid,text,438,-0.030447880097071302,0.34606038228641917,-2.0469610691070557,1.4756932258605957,0.0
aligned,valid,text,439,-0.00757622366430811,0.37692688963299403,-1.9435862302780151,1.3258891105651855,0.0
aligned,valid,text,440,-0.1485099081315131,0.3324957050092907,-2.0775647163391113,1.4802708625793457,0.0
aligned,valid,text,441,0.11451233640241508,0.42579998144309766,-1.99953293800354,2.427687168121338,0.0
aligned,valid,text,442,0.0961754973819684,0.3361383677227956,-1.5118612051010132,1.8389792442321777,0.0
aligned,valid,text,443,0.02762931733861998,0.3279450889751435,-1.5346324443817139,1.7576167583465576,0.0
aligned,valid,text,444,-0.03196032265973902,0.34759933956418054,-1.7547909021377563,2.1981091499328613,0.0
aligned,valid,text,445,-0.1747571427244079,0.4486978376019104,-2.4252912998199463,1.490053415298462,0.0
aligned,valid,text,446,0.02683505123035962,0.39718838630882636,-3.007094621658325,1.800747036933899,0.0
aligned,valid,text,447,0.038464873998251915,0.36753819467146964,-1.503783941268921,1.83000648021698,0.0
aligned,valid,text,448,0.20342009824669952,0.37700633164413255,-1.772100806236267,1.8933093547821045,0.0
aligned,valid,text,449,0.19673270445583121,0.35032512111726455,-1.2747067213058472,2.3931632041931152,0.0
aligned,valid,text,450,-0.0439915316632519,0.3719226068654183,-2.049818992614746,2.011601209640503,0.0
aligned,valid,text,451,-0.0502924978001821,0.3724081457666639,-2.5454154014587402,2.0171287059783936,0.0
aligned,valid,text,452,0.02575473167815829,0.45546785925629196,-2.450761556625366,2.5725598335266113,0.0
aligned,valid,text,453,0.23537469863199825,0.37202318291311115,-1.4127246141433716,2.1189961433410645,0.0
aligned,valid,text,454,-0.09801959068340424,0.41136521706120677,-2.137050151824951,2.059868335723877,0.0
aligned,valid,text,455,0.1142130467082773,0.3935160238264427,-2.0652916431427,1.87250816822052,0.0
aligned,valid,text,456,-0.11433326583273791,0.3365121954251652,-1.855482578277588,1.4424787759780884,0.0
aligned,valid,text,457,0.19055771818693476,0.33598590868348205,-1.4351537227630615,1.8287606239318848,0.0
aligned,valid,text,458,-0.031976528589685374,0.42623308734693915,-2.0266342163085938,1.379157543182373,0.0
aligned,valid,text,459,-0.18373864539781237,0.3822530397174817,-2.333184003829956,1.3033552169799805,0.0
aligned,valid,text,460,-0.028236678399946438,0.3529738876052519,-1.8984646797180176,1.815663456916809,0.0
aligned,valid,text,461,-0.06478905298665248,0.4888932054985602,-2.1025779247283936,1.3960444927215576,0.0
aligned,valid,text,462,-0.020169421611046727,0.4043888647213888,-1.7654873132705688,2.1914498805999756,0.0
aligned,valid,text,463,0.014882806031197146,0.3760692474840017,-1.9126161336898804,2.1773574352264404,0.0
aligned,valid,text,464,0.2066171586103763,0.3538328139778104,-1.5088292360305786,2.155107259750366,0.0
aligned,valid,text,465,-0.0336937190520137,0.3063814611517273,-1.6643584966659546,1.2169816493988037,0.0
aligned,valid,text,466,-0.014828815436563813,0.3633605432372451,-1.5918267965316772,1.656700611114502,0.0
aligned,valid,text,467,-0.27805654627885057,0.433344960810266,-2.4455058574676514,1.2845343351364136,0.0
aligned,valid,text,468,0.1446532492651246,0.35486189148311115,-1.5695257186889648,1.70253324508667,0.0
aligned,valid,text,469,0.01789109702048066,0.36995992853988363,-1.6879167556762695,1.979128360748291,0.0
aligned,valid,text,470,0.13648010279236178,0.4878080606617452,-2.647303342819214,2.3876523971557617,0.0
aligned,valid,text,471,0.17966179532536233,0.31588623507925545,-1.1872944831848145,1.745316505432129,0.0
aligned,valid,text,472,0.04641649531882389,0.398586592331146,-2.0115678310394287,1.8485735654830933,0.0
aligned,valid,text,473,0.361443663948717,0.43128299315418084,-1.3353056907653809,2.3500750064849854,0.0
aligned,valid,text,474,-0.09683345853747637,0.31228015029058825,-1.6778239011764526,1.1832307577133179,0.0
aligned,valid,text,475,-0.04659117544376916,0.3482294129414947,-1.6568971872329712,1.5809506177902222,0.0
aligned,valid,text,476,-0.21244128643412266,0.3519634970889945,-1.9566115140914917,1.5267966985702515,0.0
aligned,valid,text,477,0.1621754252282227,0.36638260396431666,-1.8946130275726318,1.9309911727905273,0.0
aligned,valid,text,478,0.04049258704527517,0.48111551879546305,-2.082028388977051,1.8050262928009033,0.0
aligned,valid,text,479,-0.10276228157486153,0.36701396872350406,-1.7384532690048218,1.9553594589233398,0.0
aligned,valid,text,480,-0.0775919266038953,0.37556628013209153,-1.9988154172897339,2.1473660469055176,0.0
aligned,valid,text,481,-0.14120641938523276,0.40635813533186865,-1.902662992477417,1.617210030555725,0.0
aligned,valid,text,482,-0.06477441897151408,0.32593431053709687,-1.6635663509368896,1.4208238124847412,0.0
aligned,valid,text,483,0.2050725726283841,0.4051636461270511,-1.3918309211730957,2.2774767875671387,0.0
aligned,valid,text,484,-0.002411955458695417,0.31951633562552445,-1.4725472927093506,1.635866403579712,0.0
aligned,valid,text,485,-0.18955853891662727,0.3736777096063918,-1.9624793529510498,1.783557415008545,0.0
aligned,valid,text,486,-0.08766716390643474,0.35838534795595556,-1.8187627792358398,1.512521505355835,0.0
aligned,valid,text,487,0.11509445052440431,0.38958447733490015,-2.039841890335083,2.336923122406006,0.0
aligned,valid,text,488,0.04956387585694556,0.2906804340098611,-1.7122139930725098,1.5499800443649292,0.0
aligned,valid,text,489,-0.27510923297612694,0.3669506487403092,-1.9718027114868164,1.5983611345291138,0.0
aligned,valid,text,490,-0.07788786108039478,0.3685943658771322,-2.134860038757324,1.4797463417053223,0.0
aligned,valid,text,491,-0.20007463293862632,0.37116217587514067,-2.330375909805298,1.7172771692276,0.0
aligned,valid,text,492,0.23097170920945337,0.33189479870834293,-1.5802491903305054,1.8878179788589478,0.0
aligned,valid,text,493,0.09790324239566882,0.3904207412833202,-1.8049333095550537,2.1653666496276855,0.0
aligned,valid,text,494,-0.051475939142394934,0.40775101130274505,-1.888256549835205,1.9232393503189087,0.0
aligned,valid,text,495,-0.07320929764979775,0.33312926024097095,-1.9764845371246338,1.2715200185775757,0.0
aligned,valid,text,496,0.006130982635512048,0.3357104162820756,-1.8060132265090942,1.519993782043457,0.0
aligned,valid,text,497,0.19826268664203012,0.35844277801859503,-1.488781213760376,1.7458735704421997,0.0
aligned,valid,text,498,-0.020455726286253105,0.4604017304423401,-2.429697036743164,1.6959149837493896,0.0
aligned,valid,text,499,0.19599820561261827,0.37194894618672963,-1.1873136758804321,2.185802936553955,0.0
aligned,valid,text,500,-0.13231861979101917,0.36511329304325735,-2.3012540340423584,1.5574469566345215,0.0
aligned,valid,text,501,-0.14714118677242607,0.358727030387764,-1.9727262258529663,1.7757415771484375,0.0
aligned,valid,text,502,-0.2186432625814904,0.4099408633822348,-2.2866196632385254,1.2322964668273926,0.0
aligned,valid,text,503,-0.2146335189007632,0.38102191304240285,-2.9225966930389404,1.1275498867034912,0.0
aligned,valid,text,504,0.20239511151558082,0.32099794998820214,-1.3892555236816406,2.1177358627319336,0.0
aligned,valid,text,505,-0.1988743475726345,0.4833218944605152,-2.6838574409484863,1.9929347038269043,0.0
aligned,valid,text,506,0.11812311278277456,0.3167506920370898,-1.326741337776184,1.7144954204559326,0.0
aligned,valid,text,507,0.1017780091050388,0.3402104631620937,-1.2384670972824097,2.1078379154205322,0.0
aligned,valid,text,508,0.06944959122800155,0.4091309337277374,-1.453795313835144,2.0771737098693848,0.0
aligned,valid,text,509,-0.08067241234115739,0.4292261470589593,-2.270993709564209,1.7084810733795166,0.0
aligned,valid,text,510,-0.22203183363007567,0.34727634096927135,-1.899075984954834,1.4976067543029785,0.0
aligned,valid,text,511,0.06716446861573547,0.3054818616981822,-1.3013602495193481,1.8733625411987305,0.0
aligned,valid,text,512,0.031114020496862686,0.3729825033449084,-1.995300054550171,1.9449584484100342,0.0
aligned,valid,text,513,-0.0993841152611076,0.3325295419977019,-1.8349213600158691,1.8384677171707153,0.0
aligned,valid,text,514,0.14712623987582277,0.3386698388236328,-1.6901315450668335,2.1276183128356934,0.0
aligned,valid,text,515,0.16251561749102242,0.37289282695947434,-1.623339056968689,1.9601657390594482,0.0
aligned,valid,text,516,-0.12001209773348419,0.4079717917562728,-2.273625135421753,2.1267638206481934,0.0
aligned,valid,text,517,0.11627746575344405,0.31005372164851996,-1.1803661584854126,1.6695600748062134,0.0
aligned,valid,text,518,-0.1428598338327176,0.41686176755824716,-2.323729991912842,1.5675411224365234,0.0
aligned,valid,text,519,-0.24627561694850306,0.30923112477039155,-2.0343821048736572,1.1301755905151367,0.0
aligned,valid,text,520,-0.2310957047818638,0.402756831101414,-2.6121277809143066,1.8091850280761719,0.0
aligned,valid,text,521,-0.10292594239189914,0.36046422291793134,-1.727560043334961,1.6162279844284058,0.0
aligned,valid,text,522,-0.03522304877850539,0.4088222703548554,-1.8783061504364014,2.1565587520599365,0.0
aligned,valid,text,523,-0.07858461509376846,0.45316644841937254,-2.132322072982788,1.9031751155853271,0.0
aligned,valid,text,524,0.039542135252607066,0.31745138318656163,-1.4150317907333374,1.6872613430023193,0.0
aligned,valid,text,525,-0.11253343109307544,0.3367319070700997,-1.7442607879638672,1.4601742029190063,0.0
aligned,valid,text,526,-0.09716505617281974,0.4116129517696462,-2.6408777236938477,1.6721194982528687,0.0
aligned,valid,text,527,0.04444503189640697,0.3772272447360275,-1.7104907035827637,1.8898829221725464,0.0
aligned,valid,text,528,-0.2477023960171513,0.37982141294305255,-2.2276804447174072,1.52837073802948,0.0
aligned,valid,text,529,-0.21187201275252915,0.33749768772541344,-1.851650595664978,1.4530428647994995,0.0
aligned,valid,text,530,0.12420372765101902,0.35229214281915605,-1.8090176582336426,2.6200098991394043,0.0
aligned,valid,text,531,-0.018123300693248613,0.3361443893373157,-1.6682640314102173,1.6995314359664917,0.0
aligned,valid,text,532,-0.2504004646098538,0.4314716792013334,-2.5914716720581055,2.1145405769348145,0.0
aligned,valid,text,533,-0.03167741218192892,0.4166617735082462,-2.5906481742858887,1.8138892650604248,0.0
aligned,valid,text,534,-0.17332315038125912,0.388309550231749,-1.7093262672424316,2.126852512359619,0.0
aligned,valid,text,535,-0.12302713159228686,0.4306708501921664,-1.895171880722046,1.6188461780548096,0.0
aligned,valid,text,536,-0.2032026756635693,0.4392483354027554,-2.2321813106536865,1.6417211294174194,0.0
aligned,valid,text,537,-0.15181398701504803,0.3289292299896281,-1.9837998151779175,1.3953802585601807,0.0
aligned,valid,text,538,-0.01013741272256024,0.36519582888097957,-2.063915967941284,1.6389336585998535,0.0
aligned,valid,text,539,-0.20440453601008343,0.5334263387766203,-3.0224833488464355,1.3932873010635376,0.0
aligned,valid,text,540,0.11290300530258689,0.37006661855870376,-1.5321319103240967,2.28295636177063,0.0
aligned,valid,text,541,0.10422218947180106,0.33785099520235706,-1.7562185525894165,1.9250530004501343,0.0
aligned,valid,text,542,-0.049851437800430824,0.40733548661188634,-1.9491857290267944,1.9937621355056763,0.0
aligned,valid,text,543,0.08199302464295505,0.380405575004365,-1.5765599012374878,2.051497220993042,0.0
aligned,valid,text,544,-0.13455851293087087,0.441046718637951,-2.2619097232818604,1.908594012260437,0.0
aligned,valid,text,545,-0.008734307805604588,0.4161873391154792,-2.2922465801239014,1.545121431350708,0.0
aligned,valid,text,546,-0.003020009347288818,0.362014335699742,-1.8054200410842896,1.6795473098754883,0.0
aligned,valid,text,547,-0.049628129801776895,0.3437228033482266,-1.7298282384872437,1.6250392198562622,0.0
aligned,valid,text,548,-0.14744843738864863,0.39752193061502755,-2.1039891242980957,1.9006692171096802,0.0
aligned,valid,text,549,-0.09654307281189715,0.38709343986663536,-1.5958606004714966,1.637905240058899,0.0
aligned,valid,text,550,-0.18696001061284404,0.40512805637729854,-1.974586844444275,1.719627022743225,0.0
aligned,valid,text,551,-0.12953705064440657,0.35096139441441027,-1.9439363479614258,1.4974274635314941,0.0
aligned,valid,text,552,0.06906472564741437,0.3623545553750885,-1.3916873931884766,1.7593635320663452,0.0
aligned,valid,text,553,-0.04461253517169178,0.39722037018798595,-2.078540802001953,1.879668116569519,0.0
aligned,valid,text,554,-0.0640697809649442,0.33244625242140496,-2.2135465145111084,1.7538350820541382,0.0
aligned,valid,text,555,0.29665644162868765,0.40504608677670684,-1.392298936843872,2.153167247772217,0.0
aligned,valid,text,556,-0.05459026743465994,0.42195451337939666,-2.175227165222168,2.050096273422241,0.0
aligned,valid,text,557,0.25101381956384733,0.40389107606319413,-1.8616386651992798,1.9843932390213013,0.0
aligned,valid,text,558,-0.06413402638267623,0.39939927799297403,-2.459920883178711,1.898880124092102,0.0
aligned,valid,text,559,-0.09887713103501412,0.33729303238066777,-1.6523350477218628,1.7205758094787598,0.0
aligned,valid,text,560,-0.14826956870717478,0.3508671488824706,-2.076171875,1.4345351457595825,0.0
aligned,valid,text,561,-0.18727747984071885,0.3244777009058879,-1.9797452688217163,1.450828194618225,0.0
aligned,valid,text,562,0.0839618382370867,0.37340569404711327,-1.3801871538162231,2.136103630065918,0.0
aligned,valid,text,563,-0.3933041572372255,0.4510100390321905,-3.2070765495300293,1.946210265159607,0.0
aligned,valid,text,564,-0.2354211500148125,0.38487199368256175,-2.121199369430542,1.4271498918533325,0.0
aligned,valid,text,565,-0.056960419734203065,0.38280989826912054,-2.0458052158355713,1.9017622470855713,0.0
aligned,valid,text,566,-0.07511195133716524,0.3218204855181183,-1.6496105194091797,1.5599232912063599,0.0
aligned,valid,text,567,0.0013439861917868257,0.3849621086417844,-1.8006476163864136,2.067214250564575,0.0
aligned,valid,text,568,-0.04924736850153,0.2913409198438279,-1.4854670763015747,1.267825722694397,0.0
aligned,valid,text,569,-0.0605063214204095,0.3891311858731029,-2.0484485626220703,1.805416226387024,0.0
aligned,valid,text,570,-0.0836029268821681,0.3977792881021992,-1.8917518854141235,1.8188399076461792,0.0
aligned,valid,text,571,0.0635796470320937,0.36125656191176186,-1.4508919715881348,1.9905353784561157,0.0
aligned,valid,text,572,0.014276159404480196,0.3547985535063269,-1.6573708057403564,1.7774673700332642,0.0
aligned,valid,text,573,0.07992115749414641,0.30420690195245687,-1.6113461256027222,1.5623846054077148,0.0
aligned,valid,text,574,-0.09074655074001914,0.35455002982881284,-1.7092772722244263,1.755623459815979,0.0
aligned,valid,text,575,0.07922466787130951,0.41324699020442607,-1.604003667831421,2.107259511947632,0.0
aligned,valid,text,576,0.0911291533968524,0.32831499696076694,-1.753005862236023,1.935089111328125,0.0
aligned,valid,text,577,-0.12790845849141888,0.4354111858973835,-2.1457085609436035,1.4281672239303589,0.0
aligned,valid,text,578,-0.0870506655900345,0.4179659476618597,-1.8739415407180786,1.76220703125,0.0
aligned,valid,text,579,-0.04471859882507668,0.3906727493415903,-2.0189552307128906,1.9612821340560913,0.0
aligned,valid,text,580,0.16918066389454467,0.34077967636631823,-1.3783879280090332,1.9093471765518188,0.0
aligned,valid,text,581,-0.030352897847091758,0.41634781881523497,-2.159426212310791,1.8628699779510498,0.0
aligned,valid,text,582,-0.010193301200007016,0.4066069371007558,-1.9532235860824585,1.987182378768921,0.0
aligned,valid,text,583,0.011182493519467804,0.3124745445383269,-1.5408892631530762,1.9686298370361328,0.0
aligned,valid,text,584,-0.07554185726567283,0.39610298720431697,-2.023740768432617,1.3340215682983398,0.0
aligned,valid,text,585,-0.38523887964290476,0.42675713463921794,-2.2423810958862305,1.117695927619934,0.0
aligned,valid,text,586,0.025345912909744164,0.42756303879532703,-1.9563062191009521,2.6253936290740967,0.0
aligned,valid,text,587,-0.23870892292111512,0.4108964597000245,-2.520282030105591,1.5117722749710083,0.0
aligned,valid,text,588,-0.03732563371017862,0.4743884830078871,-1.766181230545044,2.8496501445770264,0.0
aligned,valid,text,589,0.21076108504149418,0.3673168019509176,-1.707125186920166,2.0368213653564453,0.0
aligned,valid,text,590,0.013227290300918477,0.38120806639270255,-1.865655779838562,1.7085541486740112,0.0
aligned,valid,text,591,-0.10927173865575261,0.3464561814104356,-1.711703896522522,1.4735386371612549,0.0
aligned,valid,text,592,0.14776798533813024,0.3889169588005793,-2.0461533069610596,2.289832830429077,0.0
aligned,valid,text,593,-0.25421613915971797,0.3309601984974945,-2.174823760986328,1.4660191535949707,0.0
aligned,valid,text,594,-0.11803513889254716,0.3202613382084797,-1.8101015090942383,1.5150998830795288,0.0
aligned,valid,text,595,0.16962062997743488,0.4211560828673915,-1.2014634609222412,2.1825110912323,0.0
aligned,valid,text,596,-0.17941559623789993,0.3481997012595888,-2.0801382064819336,1.4810209274291992,0.0
aligned,valid,text,597,-0.05232058700266202,0.4032767706336221,-1.960893988609314,1.7276102304458618,0.0
aligned,valid,text,598,0.06914163137026193,0.3695890845772442,-1.5574864149093628,2.0246293544769287,0.0
aligned,valid,text,599,0.1109833545960578,0.35907538602931194,-1.7725805044174194,2.173560619354248,0.0
aligned,valid,text,600,-0.03421353061517168,0.32019152858245925,-1.7337855100631714,1.5142019987106323,0.0
aligned,valid,text,601,0.275334074507841,0.43299312402478135,-1.7301355600357056,3.2938857078552246,0.0
aligned,valid,text,602,0.07098543461545237,0.3822740969929906,-2.1772992610931396,1.7990796566009521,0.0
aligned,valid,text,603,0.06414054340882493,0.32688756510646594,-1.8017574548721313,1.8471577167510986,0.0
aligned,valid,text,604,0.38002384044388615,0.5002377811630746,-1.1958338022232056,2.7002131938934326,0.0
aligned,valid,text,605,0.085994176686112,0.33104221392767025,-1.725395679473877,1.763363242149353,0.0
aligned,valid,text,606,-0.08677889839194045,0.4491905173328407,-2.5522665977478027,2.608577013015747,0.0
aligned,valid,text,607,0.0616130283887365,0.3368885783604628,-1.3567302227020264,2.290102481842041,0.0
aligned,valid,text,608,-0.05674204483404397,0.3407995807749709,-1.878608226776123,1.67291259765625,0.0
aligned,valid,text,609,0.09484104222531052,0.41030321128415986,-2.346066951751709,1.9659490585327148,0.0
aligned,valid,text,610,0.19400981931809008,0.31011177020725256,-1.4005454778671265,2.184243679046631,0.0
aligned,valid,text,611,0.02890244686965841,0.3876811372167401,-1.306230068206787,2.1269264221191406,0.0
aligned,valid,text,612,-0.06844272575740304,0.3327697507564796,-1.968554973602295,1.6367416381835938,0.0
aligned,valid,text,613,0.20597623249331673,0.3456778451340628,-1.4661493301391602,1.602635383605957,0.0
aligned,valid,text,614,0.17011821421612935,0.29539351450066315,-1.243931770324707,1.548228144645691,0.0
aligned,valid,text,615,-0.25234988462476693,0.3853631863409593,-2.2230453491210938,1.5209819078445435,0.0
aligned,valid,text,616,0.18136798498806656,0.36495188767200903,-1.7107899188995361,1.9867408275604248,0.0
aligned,valid,text,617,0.2463752773725351,0.38614328331305364,-2.3766121864318848,2.938753366470337,0.0
aligned,valid,text,618,-0.1292074832952694,0.35757263501021186,-1.9208309650421143,1.9544790983200073,0.0
aligned,valid,text,619,-0.22336596570204134,0.35262317983193747,-2.006946563720703,1.3389440774917603,0.0
aligned,valid,text,620,0.3284470629865038,0.3934360355910706,-1.3122992515563965,2.4604392051696777,0.0
aligned,valid,text,621,0.4008118452383512,0.38379078328674543,-1.1494550704956055,2.2756028175354004,0.0
aligned,valid,text,622,-0.38289490376824287,0.4284380786529632,-2.235265016555786,1.7860798835754395,0.0
aligned,valid,text,623,-0.22921345326988088,0.3627861074582917,-2.0417492389678955,1.469644546508789,0.0
aligned,valid,text,624,0.14977105086367415,0.3478315512083214,-1.7047044038772583,1.9004731178283691,0.0
aligned,valid,text,625,-0.2946837173191483,0.36120419732968584,-1.780271053314209,1.8102471828460693,0.0
aligned,valid,text,626,-0.09853469968497099,0.3469406025283029,-1.8454350233078003,1.6679608821868896,0.0
aligned,valid,text,627,0.12164490884011304,0.31723562921774084,-1.3944809436798096,1.741469383239746,0.0
aligned,valid,text,628,0.15651228611085022,0.33797319627029926,-1.6487177610397339,1.9021648168563843,0.0
aligned,valid,text,629,-0.1263082971321521,0.3805118789680272,-1.8336621522903442,2.203134298324585,0.0
aligned,valid,text,630,0.36379864916010957,0.36502951878840434,-1.5729485750198364,2.2604868412017822,0.0
aligned,valid,text,631,-0.016094081401697023,0.32669108504714117,-1.6344428062438965,1.4435186386108398,0.0
aligned,valid,text,632,0.08045269618875214,0.35211700139428886,-1.6644477844238281,1.8458962440490723,0.0
aligned,valid,text,633,0.2454752665385604,0.3836868029404769,-1.2878587245941162,1.9729892015457153,0.0
aligned,valid,text,634,-0.2564859633384129,0.36055536570428376,-2.136525869369507,1.3922419548034668,0.0
aligned,valid,text,635,0.01979176710344401,0.36076148516271683,-1.8327842950820923,1.565552830696106,0.0
aligned,valid,text,636,0.04932756148759726,0.36404052426492806,-2.0307631492614746,2.1414361000061035,0.0
aligned,valid,text,637,0.3040308031284348,0.41595347923376275,-1.7934074401855469,2.260697603225708,0.0
aligned,valid,text,638,0.03217933865005642,0.3581981586820559,-1.7723827362060547,1.577413558959961,0.0
aligned,valid,text,639,0.35584047218252507,0.40574115672344596,-1.492196798324585,2.5809736251831055,0.0
aligned,valid,text,640,-0.050002766546721644,0.4061706699797472,-1.9720453023910522,1.537926197052002,0.0
aligned,valid,text,641,0.28036599461836764,0.3480059072588576,-1.0770347118377686,1.9876905679702759,0.0
aligned,valid,text,642,-0.026481045852539995,0.4091306377980084,-2.0591957569122314,1.5533256530761719,0.0
aligned,valid,text,643,-0.14381719275395602,0.3321518767568476,-1.9771647453308105,1.4712722301483154,0.0
aligned,valid,text,644,0.13572947425545184,0.381296057995933,-1.8753539323806763,1.9253100156784058,0.0
aligned,valid,text,645,0.026487360575829972,0.40634698086684534,-1.8423916101455688,2.299516439437866,0.0
aligned,valid,text,646,0.04447873534644944,0.4158444004750958,-1.5595645904541016,1.9853930473327637,0.0
aligned,valid,text,647,0.07677938130185274,0.40125617889717347,-1.7953976392745972,2.040031671524048,0.0
aligned,valid,text,648,-0.02111981819619189,0.34047916983575804,-1.6773446798324585,1.589337944984436,0.0
aligned,valid,text,649,0.09948974118372272,0.35905694769525076,-1.607620120048523,1.854000210762024,0.0
aligned,valid,text,650,0.1654495548864233,0.4878848425782957,-2.090345621109009,2.7825121879577637,0.0
aligned,valid,text,651,0.3510968630014827,0.3952477626874199,-0.9555275440216064,2.472487449645996,0.0
aligned,valid,text,652,0.1201085131468282,0.36126304833324113,-1.5097317695617676,2.006922960281372,0.0
aligned,valid,text,653,0.059785195539633816,0.31591914468599525,-1.2381454706192017,1.843388557434082,0.0
aligned,valid,text,654,0.05906259295581789,0.3198325344919806,-1.4708287715911865,1.533348798751831,0.0
aligned,valid,text,655,-0.07358992978966293,0.3620917916333593,-1.7995455265045166,1.64212965965271,0.0
aligned,valid,text,656,0.31457687845105653,0.48206732541582364,-1.100342869758606,2.471101999282837,0.0
aligned,valid,text,657,0.198093946110777,0.4342769779379337,-1.7427692413330078,2.3031041622161865,0.0
aligned,valid,text,658,0.020581379341585868,0.33675646934659065,-1.4704418182373047,1.8933069705963135,0.0
aligned,valid,text,659,0.12614297115080222,0.35951563280232923,-1.3829574584960938,2.2920336723327637,0.0
aligned,valid,text,660,-0.05091036903047627,0.35470909621105257,-1.8784983158111572,1.9870682954788208,0.0
aligned,valid,text,661,-0.08518011691222725,0.421025810787293,-2.0286386013031006,2.3924760818481445,0.0
aligned,valid,text,662,0.20996456116586948,0.3951585698420287,-1.5047338008880615,2.1031041145324707,0.0
aligned,valid,text,663,0.19449752376716747,0.4007940813627433,-2.3727173805236816,2.371083974838257,0.0
aligned,valid,text,664,0.19759726931586616,0.3361935045547188,-1.8780490159988403,2.143893241882324,0.0
aligned,valid,text,665,0.1757272819868688,0.32279228314129055,-1.3516318798065186,1.8260021209716797,0.0
aligned,valid,text,666,-0.01608125914901413,0.3709537457796485,-2.1434032917022705,1.9314223527908325,0.0
aligned,valid,text,667,0.38088584951749377,0.6253889795790635,-3.878321886062622,2.40588641166687,0.0
aligned,valid,text,668,0.14460187398547122,0.34646945172543003,-1.678646206855774,1.9154492616653442,0.0
aligned,valid,text,669,0.027244469433009705,0.343641331873832,-1.670138955116272,1.4914062023162842,0.0
aligned,valid,text,670,0.1710894792451994,0.393255842456225,-1.4549791812896729,2.182098627090454,0.0
aligned,valid,text,671,-0.255281449315371,0.43790459220654343,-2.1803243160247803,1.3317533731460571,0.0
aligned,valid,text,672,-0.034804625240906786,0.33018510879008656,-1.6978070735931396,1.5708847045898438,0.0
aligned,valid,text,673,0.11470866794621183,0.3534864589067021,-1.312685489654541,1.7169616222381592,0.0
aligned,valid,text,674,0.11884720465833587,0.3675063524913094,-1.8406651020050049,1.875348448753357,0.0
aligned,valid,text,675,-0.16144031750918417,0.38605231918771243,-2.0223727226257324,1.5404999256134033,0.0
aligned,valid,text,676,-0.0896729489685942,0.34651569308619623,-1.9768987894058228,1.5220211744308472,0.0
aligned,valid,text,677,0.04114977883783957,0.33604375500991146,-1.5153850317001343,1.7127175331115723,0.0
aligned,valid,text,678,0.03109517422752905,0.37235968747537246,-1.808582067489624,1.8755968809127808,0.0
aligned,valid,text,679,0.13226228708590657,0.3681041684117583,-1.790606141090393,2.213815212249756,0.0
aligned,valid,text,680,-0.09620041594891758,0.3989519902496896,-2.227295160293579,2.1335015296936035,0.0
aligned,valid,text,681,-0.00520588343343851,0.4215854922705175,-2.216107130050659,1.7378113269805908,0.0
aligned,valid,text,682,-0.08227680786129005,0.36271679945608354,-2.011431932449341,1.417458176612854,0.0
aligned,valid,text,683,0.28444529879103914,0.3669462059764957,-1.4358056783676147,2.065751314163208,0.0
aligned,valid,text,684,0.06390562662404481,0.36519816310332803,-1.9973881244659424,2.105652332305908,0.0
aligned,valid,text,685,-0.018281317387431203,0.37992553827665376,-2.1100144386291504,1.447496771812439,0.0
aligned,valid,text,686,-0.1639423676098538,0.338367094942457,-1.876703143119812,1.5165045261383057,0.0
aligned,valid,text,687,0.05087246963130003,0.41272203901673743,-1.9904550313949585,2.036644697189331,0.0
aligned,valid,text,688,0.11869502309484632,0.3754881875460335,-1.9716378450393677,1.7246638536453247,0.0
